Draft_Yr,Pk,Tm,Player,College,seasons,Field_Goal_Percentage ,3points_Field_Goal_Percentage ,Free_Throw_Percentage,Minutes_Played_Per_Game,Points_Per_Game ,Total_Rebounds_per_Game ,Assist_Per_Game ,WS,WS/48,BPM,VORP
1984,133,NYK,Eddie Lee Wilkins,Gardner-Webb University,6,0.47,0,0.564,11.8,4.8,3.1,0.2,2.5,0.032,-6.8,-4.6
1984,140,IND,Kenton Edelin,University of Virginia,1,0.308,,0.375,14.3,1.1,2.6,1,0.1,0.042,-2.1,0
1984,156,NYK,Ken Bannister,Saint Augustine's College,5,0.488,0,0.492,15.3,5.9,3.5,0.4,0.6,0.007,-5.5,-3.4
1984,185,IND,Brian Martin,University of Kansas,1,0.429,,0,2.6,0.8,0.5,0,-0.1,-0.132,-15.8,-0.1
1985,1,NYK,Patrick Ewing,Georgetown University,17,0.504,0.152,0.74,34.3,21,9.8,1.9,126.4,0.15,2,40.9
1985,2,IND,Wayman Tisdale,University of Oklahoma,12,0.505,0,0.76,28.4,15.3,6.1,1.3,45.7,0.092,-2,0
1985,3,LAC,Benoit Benjamin,Creighton University,15,0.497,0.048,0.721,27.2,11.4,7.5,1.3,32.7,0.072,-1.3,4
1985,4,SEA,Xavier McDaniel,Wichita State University,12,0.485,0.261,0.718,29,15.6,6.1,2,47.8,0.091,0.1,13.4
1985,5,ATL,Jon Koncak,Southern Methodist University,11,0.47,0.226,0.597,20.9,4.5,4.9,1,29.2,0.085,-0.1,8
1985,6,SAC,Joe Kleine,University of Arkansas,15,0.453,0.271,0.794,15.2,4.8,4.1,0.6,19.1,0.062,-3.6,-5.9
1985,7,GSW,Chris Mullin,St. John's University,16,0.509,0.384,0.865,32.6,18.2,4.1,3.5,93.1,0.139,2.8,38.7
1985,8,DAL,Detlef Schrempf,University of Washington,16,0.491,0.384,0.803,29.6,13.9,6.2,3.4,109.5,0.156,2.1,35
1985,9,CLE,Charles Oakley,Virginia Union University,19,0.471,0.253,0.761,31.4,9.7,9.5,2.5,89.7,0.107,1.5,35.3
1985,10,PHO,Ed Pinckney,Villanova University,12,0.535,0,0.765,19.8,6.8,5,0.9,42.7,0.13,0.8,11.2
1985,11,CHI,Keith Lee,University of Memphis,3,0.451,0.167,0.746,16,6.1,4.7,1,3.7,0.062,-2,0
1985,12,WSB,Kenny Green,Wake Forest University,2,0.412,0,0.721,10.4,4.4,1.7,0.3,-0.3,-0.022,-9.3,-1.1
1985,13,UTA,Karl Malone,Louisiana Tech University,19,0.516,0.274,0.742,37.2,25,10.1,3.6,234.6,0.205,5.4,102.5
1985,14,SAS,Alfredrick Hughes,Loyola University of Chicago,1,0.409,0.176,0.583,12.7,5.2,1.7,0.9,-0.5,-0.029,-6.5,-1
1985,15,DEN,Blair Rasmussen,University of Oregon,8,0.472,0.257,0.767,21.4,9.6,5.7,0.9,19,0.08,-3.1,-3.1
1985,16,DAL,Bill Wennington,St. John's University,13,0.459,0.139,0.787,13.5,4.6,3,0.6,17.7,0.087,-3.1,-2.7
1985,17,DAL,Uwe Blab,Indiana University,5,0.433,,0.608,8.4,2.1,1.8,0.4,0.4,0.009,-4.8,-1.4
1985,18,DET,Joe Dumars,McNeese State University,14,0.46,0.382,0.843,34.5,16.1,2.2,4.5,86.2,0.118,0.2,19.3
1985,19,HOU,Steve Harris,University of Tulsa,5,0.434,0.05,0.842,13.7,7,1.8,1.1,3.1,0.053,-3.7,-1.2
1985,20,BOS,Sam Vincent,Michigan State University,7,0.449,0.182,0.863,19,7.8,2.1,3.9,10.9,0.069,-2.5,-0.9
1985,21,PHI,Terry Catledge,University of South Alabama,8,0.485,0.094,0.654,26.3,12.7,6.4,0.9,20.9,0.074,-2.3,-1
1985,22,MIL,Jerry Reynolds,Louisiana State University,8,0.418,0.226,0.749,18.9,9.1,3,2,10.5,0.06,-0.3,3.5
1985,23,LAL,A.C. Green,Oregon State University,16,0.494,0.254,0.734,28.6,9.6,7.4,1.1,99.5,0.131,0.4,22.2
1985,24,POR,Terry Porter,University of Wisconsin-Stevens Point,17,0.463,0.386,0.836,27.8,12.2,3,5.6,110.4,0.15,2,35.9
1985,25,POR,Mike Smrek,Canisius College,7,0.431,0,0.617,9.7,2.9,2.2,0.3,0.7,0.018,-5,-1.4
1985,26,IND,Bill Martin,Georgetown University,3,0.449,0,0.813,10.2,4.7,1.6,0.7,0.3,0.016,-5.1,-0.7
1985,27,IND,Dwayne McClain,Villanova University,1,0.383,0.111,0.514,10.2,3.5,0.7,1.5,-0.3,-0.026,-4.8,-0.3
1985,28,CHI,Ken Johnson,Michigan State University,1,0.528,,0.435,12.7,4.1,3.8,0.3,0.8,0.044,-5,-0.6
1985,29,SAS,Mike Brittain,University of South Carolina,2,0.5,,0.524,6.5,1.7,1.4,0.2,-0.1,-0.011,-6.6,-0.3
1985,31,WSB,Manute Bol,University of Bridgeport,10,0.407,0.21,0.561,18.7,2.6,4.2,0.3,12.3,0.051,-0.6,4.2
1985,32,PHO,Nick Vanos,Santa Clara University,2,0.383,0,0.561,12.4,3.3,3.5,0.9,-0.1,-0.007,-4.2,-0.5
1985,33,PHI,Greg Stokes,University of Iowa,2,0.445,0,0.696,9.1,3.1,1.5,0.4,0.3,0.041,-3.5,-0.1
1985,35,SAS,Tyrone Corbin,DePaul University,16,0.456,0.299,0.791,26,9.2,4.7,1.8,56.5,0.098,0.8,19.2
1985,36,NJN,Yvon Joseph,Georgia Institute of Technology,1,,,1,5,2,0,0,0,0.309,-0.9,0
1985,37,UTA,Carey Scurry,Long Island University,3,0.48,0.25,0.666,13.2,4.7,2.9,1.1,5.3,0.107,3,3
1985,38,NJN,Fernando Martin,,1,0.29,0,0.364,6.1,0.9,1.2,0.4,-0.4,-0.144,-8.7,-0.2
1985,40,DAL,Mark Acres,Oral Roberts University,6,0.506,0.538,0.665,16,3.6,4.1,0.5,9.3,0.075,-2,0
1985,41,ATL,Lorenzo Charles,North Carolina State University,1,0.557,,0.667,7.6,3.4,1.1,0.2,0.5,0.086,-3.6,-0.1
1985,43,DEN,Barry Stevens,Iowa State University,1,0.5,,,3,1,1,0,0,0.157,-4.9,0
1985,44,PHI,Voise Winters,Bradley University,1,0.231,0,,4.3,1.5,0.8,0,-0.1,-0.355,-25.5,-0.1
1985,45,CLE,Hot Rod Williams,Tulane University,13,0.48,0.105,0.726,29.7,11,6.8,1.8,70.5,0.129,1.8,25.1
1985,46,CHI,Adrian Branch,University of Maryland,4,0.455,0.231,0.744,11,6.4,1.9,0.7,2.1,0.07,-2.9,-0.3
1985,47,NYK,Gerald Wilkins,University of Tennessee at Chattanooga,13,0.45,0.316,0.745,29,13,2.9,3,33.9,0.062,-1.1,5.6
1985,49,GSW,Brad Wright,"University of California, Los Angeles",2,0.412,0,0.429,9.1,3.4,3.4,0.1,-0.1,-0.045,-10.3,-0.3
1985,54,HOU,Sam Mitchell,Mercer University,13,0.447,0.223,0.784,22.4,8.7,3.7,1.1,41.7,0.09,-2.3,-1.5
1985,59,ATL,Sedric Toney,University of Dayton,5,0.365,0.341,0.781,12.6,3.7,0.9,2.1,0,0,-6.1,-1.5
1985,61,POR,Perry Young,Virginia Polytechnic Institute and State University,1,0.286,,0.5,8,1.4,0.9,0.8,-0.1,-0.047,-6,-0.1
1985,63,DAL,Harold Keeling,Santa Clara University,1,0.436,,0.714,3.8,2.2,0.3,0.5,0.1,0.041,-3.2,0
1985,66,SAC,Michael Adams,Boston College,11,0.415,0.332,0.849,31.3,14.7,2.9,6.4,46.9,0.11,1.5,18
1985,69,CHI,Mike Brown,George Washington University,11,0.455,0.125,0.69,17.5,5,4.4,0.7,15.9,0.069,-2.5,-1.4
1985,73,NYK,Fred Cofield,Eastern Michigan University,2,0.395,0.188,0.6,9.9,3.4,1,1.7,-0.5,-0.044,-5.9,-0.5
1985,75,SEA,Alex Stivrins,University of Colorado,2,0.465,0,0.5,4.1,2,1,0.2,-0.1,-0.043,-8.9,-0.2
1985,77,ATL,Arvydas Sabonis,,7,0.5,0.328,0.786,24.2,12,7.3,2.1,47.3,0.2,3.8,16.6
1985,79,CLE,Mark Davis,Old Dominion University,1,0.48,0.1,0.824,7.8,3.8,1.1,0.4,0.7,0.134,-1,0.1
1985,82,SAS,Scott Roth,University of Wisconsin,3,0.375,0.291,0.73,11.2,4.7,1.3,1.2,1.1,0.03,-4.2,-1
1985,83,UTA,Delaney Rudd,Wake Forest University,4,0.413,0.257,0.761,9.9,3.4,0.8,2.2,0.7,0.014,-5.3,-1.9
1985,84,ATL,John Battle,Rutgers University,10,0.464,0.273,0.793,17.8,8.7,1.3,2.1,17.9,0.079,-3.2,-3.3
1985,87,DET,Spud Webb,North Carolina State University,12,0.452,0.314,0.848,24.9,9.9,2.1,5.3,40.2,0.095,-0.9,5.7
1985,89,DEN,Pete Williams,University of Arizona,2,0.602,,0.425,10.1,2.6,2.5,0.3,1.4,0.112,-1.9,0
1985,90,PHI,Derrick Gervin,University of Texas at San Antonio,2,0.435,0.226,0.764,14.1,8.8,2.3,0.5,2.1,0.095,-4.6,-0.7
1985,91,MIL,Cozell McQueen,North Carolina State University,1,1,,,2.3,2,2.7,0,0.1,0.627,2.5,0
1985,92,LAL,Dexter Shouse,University of South Alabama,1,0,0,,6,0,0,0.7,-0.1,-0.281,-15,-0.1
1985,139,BOS,Ralph Lewis,La Salle University,3,0.414,0.25,0.562,6.8,2.3,1.2,0.3,0,-0.003,-5,-0.5
1985,144,SEA,Michael Phelps,Alcorn State University,3,0.416,0.091,0.639,10.4,3.6,1.1,1,0.3,0.012,-4.4,-0.8
1985,148,PHO,Georgi Glouchkov,,1,0.402,1,0.574,15.8,4.9,3.3,0.7,-0.5,-0.029,-6.6,-0.9
1985,160,MIL,Mario Elie,American International College,11,0.473,0.365,0.854,25.5,8.6,2.8,2.6,48.9,0.126,0.9,13.7
1986,1,CLE,Brad Daugherty,University of North Carolina,8,0.532,0.143,0.747,36.5,19,9.5,3.7,65.2,0.156,2.6,23.1
1986,3,GSW,Chris Washburn,North Carolina State University,2,0.412,0,0.439,9,3.1,2.4,0.3,-0.6,-0.046,-7.9,-1
1986,4,IND,Chuck Person,Auburn University,13,0.458,0.362,0.723,30.7,14.7,5.1,2.8,38.9,0.065,-0.2,12.9
1986,5,NYK,Kenny Walker,University of Kentucky,7,0.485,0.206,0.749,20.2,7,4,0.7,17.9,0.095,-1.2,1.7
1986,6,PHO,William Bedford,University of Memphis,6,0.416,0.318,0.605,10.6,4.1,2.4,0.5,0.9,0.017,-5.1,-2
1986,7,DAL,Roy Tarpley,University of Michigan,6,0.483,0.176,0.744,26.7,12.6,10,1,19.8,0.127,0.2,4.2
1986,8,CLE,Ron Harper,Miami University,15,0.446,0.289,0.72,30.9,13.8,4.3,3.9,65.8,0.101,2.1,32
1986,9,CHI,Brad Sellers,Ohio State University,6,0.452,0.2,0.793,18,6.3,2.7,1.1,9.8,0.066,-2.6,-1
1986,10,SAS,Johnny Dawkins,Duke University,9,0.456,0.33,0.857,27.5,11.1,2.5,5.5,21.8,0.07,-1.8,0.7
1986,11,DET,John Salley,Georgia Institute of Technology,11,0.506,0.214,0.714,22.1,7,4.5,1.2,41.5,0.121,1.7,15.6
1986,12,WSB,John Williams,Louisiana State University,8,0.451,0.225,0.704,25.2,10.1,5.1,2.9,19.9,0.087,1.3,9.2
1986,13,NJN,Pearl Washington,Syracuse University,3,0.452,0.184,0.746,20.8,8.6,1.9,3.8,1.9,0.023,-2.4,-0.4
1986,14,POR,Walter Berry,St. John's University,3,0.539,0.2,0.638,23.7,14.1,4.7,1.4,8.2,0.081,-1.3,0.8
1986,15,UTA,Dell Curry,Virginia Polytechnic Institute and State University,16,0.457,0.402,0.843,21.7,11.7,2.4,1.8,41.5,0.085,-0.3,10.1
1986,16,DEN,Maurice Martin,Saint Joseph's University,2,0.378,0.211,0.598,6.1,3,0.9,0.7,-0.3,-0.033,-6.2,-0.5
1986,17,SAC,Harold Pressley,Villanova University,4,0.437,0.358,0.778,22.7,9,4.5,2.1,10,0.07,0.7,4.6
1986,18,DEN,Mark Alarie,Duke University,5,0.475,0.252,0.775,16.9,7.5,3.4,1.1,8.4,0.073,-2.2,-0.3
1986,19,ATL,Billy Thompson,University of Louisville,6,0.505,0.154,0.674,22.3,8.6,5.4,1.7,9.6,0.069,-0.1,3.2
1986,20,HOU,Buck Johnson,University of Alabama,7,0.488,0.113,0.738,23.5,9.1,3.5,1.7,20.8,0.084,-0.7,3.7
1986,21,WSB,Anthony Jones,"University of Nevada, Las Vegas",3,0.393,0.306,0.74,10.4,3.6,1.3,0.7,0.8,0.022,-3.7,-0.7
1986,22,MIL,Scott Skiles,Michigan State University,10,0.435,0.379,0.889,28,11.1,2.5,6.5,30.4,0.087,-1.2,3.2
1986,24,POR,Arvydas Sabonis,,7,0.5,0.328,0.786,24.2,12,7.3,2.1,47.3,0.2,3.8,16.6
1986,25,DAL,Mark Price,Georgia Institute of Technology,12,0.472,0.402,0.904,29.9,15.2,2.6,6.7,71.1,0.158,2.2,22.7
1986,26,IND,Greg Dreiling,University of Kansas,10,0.467,0.333,0.649,8.9,2.1,2.1,0.4,4,0.045,-4.1,-2.3
1986,27,DET,Dennis Rodman,Southeastern Oklahoma State University,14,0.521,0.231,0.584,31.7,7.3,13.1,1.8,89.8,0.15,3,36.5
1986,28,CHI,Larry Krystkowiak,University of Montana,9,0.457,0.139,0.795,21.7,8.2,4.9,1.2,15.6,0.082,-2.1,-0.2
1986,29,CLE,Johnny Newman,University of Richmond,16,0.461,0.336,0.81,24.5,11,2.2,1.5,50.3,0.085,-1.3,4.8
1986,30,SEA,Nate McMillan,North Carolina State University,12,0.443,0.343,0.65,25.7,5.9,4,6.1,50.2,0.118,3,25.7
1986,32,ATL,Cedric Henderson,University of Georgia,1,0.5,,1,2,1.4,1,0,0,-0.015,-18.9,-0.1
1986,33,SAS,Kevin Duckworth,Eastern Illinois University,11,0.468,0.208,0.736,25.5,11.8,5.8,0.9,24.7,0.068,-3.7,-7.4
1986,34,SAC,Johnny Rogers,"University of California, Irvine",2,0.472,0,0.679,9.2,3.6,1.5,0.4,0.4,0.032,-5.2,-0.5
1986,35,DAL,Milt Wagner,University of Louisville,2,0.422,0.296,0.875,9.4,4.1,0.7,1.4,0.4,0.039,-6.3,-0.5
1986,39,PHO,Rafael Addison,Syracuse University,6,0.449,0.282,0.772,15,5.8,2.1,0.9,4.9,0.041,-4.1,-3
1986,41,DEN,Otis Smith,Jacksonville University,6,0.455,0.251,0.762,20.6,10.5,3.8,1.8,12.3,0.076,0,3.8
1986,43,HOU,Dave Feitl,University of Texas at El Paso,5,0.433,0,0.751,10.9,4.3,3,0.5,1.4,0.022,-6.7,-3.5
1986,44,PHI,David Wingate,Georgetown University,15,0.445,0.272,0.738,17.9,5.6,1.9,1.9,11.7,0.042,-2.6,-2
1986,45,MIL,Keith Smith,Loyola Marymount University,1,0.38,0.333,0.75,11,3.3,0.8,1,0,-0.003,-4.9,-0.3
1986,46,PHO,Jeff Hornacek,Iowa State University,14,0.496,0.403,0.877,31.5,14.5,3.4,4.9,108.9,0.154,3,43.2
1986,47,NYK,Michael Jackson,Georgetown University,3,0.369,0.273,0.675,10,2.1,0.8,2.2,-0.2,-0.011,-7.1,-1.1
1986,48,SAS,Forrest McKenzie,Loyola Marymount University,1,0.25,0.5,1,7,2.8,1.2,0.2,-0.2,-0.223,-18.8,-0.2
1986,50,CLE,Kevin Henderson,"California State University, Fullerton",2,0.393,0,0.607,10.7,3,1.1,1.5,-0.2,-0.038,-6.9,-0.3
1986,51,GSW,Mike Williams,Bradley University,1,0.333,0,0.5,4.9,0.7,1.1,0.1,0,0.012,-5.9,-0.1
1986,52,CHI,Ricky Wilson,George Mason University,1,0.391,0.385,0.725,17.5,5.2,1.1,2.9,0.3,0.032,-4.2,-0.2
1986,53,SEA,Tod Murphy,"University of California, Irvine",5,0.454,0.29,0.679,21.3,5.5,4.9,1,8,0.095,-0.9,1.1
1986,54,LAC,Dwayne Polee,Pepperdine University,1,0.25,0,,6,2,0,0,0,-0.397,-14,0
1986,55,PHO,Kenny Gattison,Old Dominion University,9,0.52,0.083,0.649,20.1,7.9,4.7,0.9,16.9,0.082,-1.6,1
1986,57,SAC,Bruce Douglas,University of Illinois at Urbana-Champaign,1,0.292,0,0,12.3,1.8,1.8,2.1,-0.2,-0.082,-4.3,-0.1
1986,58,WSB,Dave Henderson,Duke University,1,0.405,0,0.681,16,5.7,1.6,1.5,-0.4,-0.058,-6.8,-0.4
1986,60,POR,Drazen Petrovic,,4,0.506,0.437,0.841,26.4,15.4,2.3,2.4,21.5,0.134,0.8,5.5
1986,61,UTA,John Shasky,University of Minnesota,3,0.466,0,0.655,11.1,3.8,2.8,0.3,2.5,0.079,-4.6,-1
1986,65,ATL,Dave Hoppen,University of Nebraska,6,0.518,0.2,0.751,14.2,5,3.8,0.6,3.6,0.072,-3.1,-0.7
1986,66,HOU,Anthony Bowie,University of Oklahoma,8,0.475,0.318,0.824,18.1,6.4,2.2,1.8,12.3,0.07,-1.8,0.5
1986,67,PHI,Ron Rowan,St. John's University,1,0.444,1,0.75,2.3,1.7,0.1,0.1,0,0.084,3,0
1986,69,LAL,Andre Turner,University of Memphis,6,0.422,0.237,0.764,14.8,4.5,1.5,3.1,1.8,0.034,-3.7,-1.1
1986,70,ATL,Jim Les,Bradley University,7,0.397,0.396,0.818,13.2,3.8,1.2,2.9,8.1,0.092,-2.6,-0.6
1986,74,CHI,Scott Meents,University of Illinois at Urbana-Champaign,2,0.361,1,0.704,5.2,1.8,1,0.4,0.1,0.017,-3.8,-0.1
1986,77,PHO,Grant Gondrezick,Pepperdine University,2,0.438,0.25,0.687,11.9,5,1.6,1.3,0.8,0.036,-3.8,-0.5
1986,85,DAL,Myron Jackson,University of Arkansas at Little Rock,1,0.222,,0.875,2.8,1.4,0.4,0.8,0,-0.104,-8.3,0
1986,89,HOU,Conner Henry,"University of California, Santa Barbara",2,0.378,0.379,0.757,8.1,3.3,0.9,1.1,0.1,0.007,-5.2,-0.6
1986,95,IND,Richard Rellford,University of Michigan,1,0.625,,0.75,10.5,4,1.8,0.3,0,0.048,-5.4,0
1986,97,GSW,Clinton Smith,Cleveland State University,2,0.43,0,0.714,8.4,2.9,1.3,1.1,0.3,0.035,-3,-0.1
1986,99,SEA,Dominic Pressley,Boston College,1,0.29,0,0.556,9.5,1.8,1.2,2,-0.2,-0.069,-8.2,-0.2
1986,100,LAC,Steffond Johnson,San Diego State University,1,0.422,0,0.526,8.1,2.6,1.5,0.2,-0.2,-0.037,-8.3,-0.4
1986,120,CHI,Pete Myers,University of Arkansas at Little Rock,9,0.421,0.219,0.668,16,4.8,1.8,2.1,5.8,0.046,-2.7,-1
1986,122,SEA,Curtis Kitchen,University of South Florida,1,0.5,0,0.75,5.2,1.5,1.5,0.2,0.1,0.217,4.4,0
1986,124,LAC,Tim Kempton,University of Notre Dame,8,0.481,0,0.677,13.4,4.5,2.8,1.1,3.3,0.042,-2.9,-0.8
1986,133,DEN,Anthony Frederick,Pepperdine University,3,0.439,0.273,0.699,11.2,4.9,1.9,0.9,0.7,0.019,-3.1,-0.5
1986,134,ATL,Alexander Volkov,,2,0.455,0.333,0.613,16.5,6.8,2.6,2.2,4.5,0.087,0.5,1.5
1987,1,SAS,David Robinson,United States Naval Academy,14,0.518,0.25,0.736,34.7,21.1,10.6,2.5,178.7,0.25,7.4,80.9
1987,2,PHO,Armen Gilliam,"University of Nevada, Las Vegas",13,0.489,0,0.776,28.4,13.7,6.9,1.2,58.1,0.106,-1.1,6.2
1987,3,NJN,Dennis Hopson,Ohio State University,5,0.431,0.271,0.765,22.5,10.9,2.8,1.6,7.1,0.046,-2.1,-0.3
1987,4,LAC,Reggie Williams,Georgetown University,10,0.437,0.298,0.784,26.7,12.5,4,2.5,26,0.078,0.5,10.3
1987,5,SEA,Scottie Pippen,University of Central Arkansas,17,0.473,0.326,0.704,34.9,16.1,6.4,5.2,125.1,0.146,4.7,69.6
1987,6,SAC,Kenny Smith,University of North Carolina,10,0.48,0.399,0.829,30.1,12.8,2,5.5,46.8,0.101,-1.2,4.4
1987,7,CLE,Kevin Johnson,University of California,12,0.493,0.305,0.841,34.1,17.9,3.3,9.1,92.8,0.178,2.4,28
1987,8,CHI,Olden Polynice,University of Virginia,15,0.505,0.192,0.535,23.5,7.8,6.7,0.7,46.8,0.09,-1.6,2.7
1987,9,SEA,Derrick McKey,University of Alabama,15,0.486,0.316,0.779,29.1,11,4.7,2.4,61.8,0.109,2,27.3
1987,10,CHI,Horace Grant,Clemson University,17,0.509,0.063,0.692,33.2,11.2,8.1,2.2,118.2,0.147,2.6,44.4
1987,11,IND,Reggie Miller,"University of California, Los Angeles",18,0.471,0.395,0.888,34.3,18.2,3,3,174.4,0.176,3.3,63.2
1987,12,WSB,Muggsy Bogues,Wake Forest University,14,0.458,0.278,0.827,28.6,7.7,2.6,7.6,54,0.102,-1.2,5.2
1987,13,LAC,Joe Wolf,University of North Carolina,11,0.423,0.164,0.77,16.3,4.2,3.3,1,3.5,0.017,-4.1,-5.2
1987,14,GSW,Tellis Frank,Western Kentucky University,5,0.439,0,0.741,17.8,6.5,3.9,1,4,0.041,-3,-1.2
1987,15,UTA,Jose Ortiz,Oregon State University,2,0.443,0.333,0.596,6.1,2.9,1.1,0.3,0,0.002,-5.4,-0.3
1987,16,PHI,Chris Welp,University of Washington,3,0.446,0,0.681,10.8,3.3,2.4,0.4,1,0.042,-3.5,-0.4
1987,17,POR,Ronnie Murphy,Jacksonville University,1,0.286,0.25,0.636,4.9,2,0.6,0.3,-0.2,-0.13,-10.7,-0.2
1987,18,NYK,Mark Jackson,St. John's University,17,0.447,0.332,0.77,30.2,9.6,3.8,8,91.8,0.113,0.7,27.1
1987,19,LAC,Ken Norman,University of Illinois at Urbana-Champaign,10,0.486,0.312,0.567,29.4,13.5,6.1,2.1,27.1,0.069,-0.6,6.5
1987,20,DAL,Jim Farmer,University of Alabama,5,0.428,0.282,0.73,10.7,5.3,1.4,0.8,0.7,0.024,-5,-1.1
1987,21,ATL,Dallas Comegys,DePaul University,2,0.457,0,0.682,15.8,6,3.2,0.7,1.1,0.024,-3.8,-1
1987,22,BOS,Reggie Lewis,Northeastern University,6,0.488,0.2,0.824,32.6,17.6,4.3,2.6,38.9,0.127,1.5,13.1
1987,23,SAS,Greg Anderson,University of Houston,10,0.492,0.087,0.557,20.6,7.3,6.2,0.6,18.7,0.064,-2.7,-2.6
1987,25,NYK,Ron Moore,West Virginia State University,1,0.31,,0.75,4.2,1.7,0.6,0.1,-0.1,-0.074,-12,-0.1
1987,26,DAL,Steve Alford,Indiana University,4,0.459,0.324,0.87,9.7,4.4,0.9,1,3.2,0.093,-2.4,-0.2
1987,27,SAS,Nate Blackwell,Temple University,1,0.366,0.182,0.833,11.2,3.7,0.6,1.8,-0.1,-0.045,-8.6,-0.2
1987,28,CHI,Rickie Winslow,University of Houston,1,0.231,0,0.5,6.4,1,1,0.3,-0.2,-0.165,-11,-0.1
1987,30,POR,Nikita Wilson,Louisiana State University,1,0.304,,0.833,3.6,1.3,0.7,0.2,-0.1,-0.099,-13,-0.2
1987,31,DEN,Andre Moore,Loyola University of Chicago,1,0.333,,0.75,5,2.4,1.4,0.6,0,-0.013,-4.1,0
1987,32,MIL,Bob McCann,Morehead State University,5,0.479,0.2,0.577,13.4,4.2,2.6,0.6,2,0.041,-3.3,-0.8
1987,33,CHI,Tony White,University of Tennessee,1,0.446,0,0.722,11.9,5.3,0.6,1.2,-0.3,-0.025,-7.5,-0.8
1987,34,IND,Brian Rowsom,University of North Carolina at Wilmington,3,0.455,0.667,0.818,13.3,5.6,3.3,0.6,2.4,0.107,-2.1,0
1987,35,HOU,Doug Lee,Purdue University,3,0.412,0.31,0.7,5.7,2.3,0.6,0.4,0.7,0.086,-2.9,-0.1
1987,36,WSB,Duane Washington,Middle Tennessee State University,2,0.383,0.5,0.8,9.7,2.8,1.3,2.1,0.4,0.092,-1.7,0
1987,38,LAC,Norris Coleman,Kansas State University,1,0.346,0.5,0.556,14.9,5.3,2.8,0.4,-0.4,-0.046,-8.3,-0.7
1987,39,PHI,Vincent Askew,University of Memphis,9,0.479,0.3,0.754,20,7.1,2.5,2.2,22.1,0.113,-0.5,3.6
1987,40,MIL,Winston Garland,Missouri State University,7,0.43,0.281,0.83,26.2,9.4,2.8,4.7,14.2,0.051,-1.8,0.5
1987,41,CLE,Kannard Johnson,Western Kentucky University,1,0.333,,,3,0.5,0,0,-0.1,-0.238,-12.2,0
1987,45,BOS,Brad Lohaus,University of Iowa,11,0.44,0.361,0.733,15.8,5.9,2.8,1.1,15.2,0.07,-1,2.5
1987,48,NJN,Jamie Waller,Virginia Union University,1,0.4,0,0.556,10.1,4.7,1.4,0.3,-0.2,-0.097,-8.9,-0.2
1987,50,SAS,Phil Zevenbergen,University of Washington,1,0.556,,0,7.3,3.8,1.6,0.4,0,0.041,-4,0
1987,52,CLE,Donald Royal,University of Notre Dame,8,0.473,0,0.77,16.8,6.3,2.8,1,19.1,0.109,-1.7,0.7
1987,53,PHO,Winston Crite,Texas A&M University,2,0.479,,0.76,8.5,2.8,2.1,0.5,0.1,0.012,-4.4,-0.2
1987,58,GSW,Darryl Johnson,Michigan State University,1,0.417,0,1,2.5,1.1,0.2,0.1,0,0.01,-10.1,-0.1
1987,63,POR,Kevin Gamble,University of Iowa,10,0.502,0.36,0.81,22.4,9.5,2.2,2,33.3,0.11,0.1,7.8
1987,65,DET,Eric White,Pepperdine University,2,0.525,1,0.798,14.3,6.1,2.4,0.5,1.3,0.079,-3.9,-0.4
1987,68,UTA,Billy Donovan,Providence College,1,0.404,0,0.81,8.3,2.4,0.6,2,-0.1,-0.009,-7.4,-0.5
1987,74,SAC,Joe Arlauckas,Niagara University,1,0.326,,0.75,9.4,3.8,1.4,0.9,-0.1,-0.045,-6.5,-0.1
1987,75,CLE,Chris Dudley,Yale University,16,0.412,0,0.458,18.4,3.9,6.2,0.4,26.2,0.077,-1.9,0.6
1987,79,CHI,Jack Haley,"University of California, Los Angeles",9,0.425,0,0.655,9.6,3.5,2.7,0.2,2.9,0.042,-6.7,-3.9
1987,88,DET,Dave Popson,University of North Carolina,3,0.405,0,0.75,4.8,1.9,1.1,0.3,-0.1,-0.033,-7.4,-0.3
1987,100,DEN,Ron Grandison,University of New Orleans,4,0.404,0.167,0.713,8.3,2.4,1.6,0.6,1.2,0.064,-2.4,-0.1
1987,107,UTA,Bart Kofoed,University of Nebraska at Kearney,5,0.387,0.188,0.614,6.3,1.5,0.5,1,0,0.002,-6,-0.7
1987,116,LAC,Martin Nessley,Duke University,1,0.385,,0.444,7.6,1.1,1.9,0.4,-0.1,-0.014,-6.2,-0.4
1987,127,GSW,Sarunas Marciulionis,,7,0.505,0.369,0.768,22.4,12.8,2.3,2.2,20,0.118,-0.2,3.7
1988,1,LAC,Danny Manning,University of Kansas,15,0.511,0.206,0.729,27.4,14,5.2,2.3,55.1,0.109,1.6,21.7
1988,2,IND,Rik Smits,Marist College,12,0.507,0.115,0.773,26.6,14.8,6.1,1.4,56.6,0.118,-0.5,8.5
1988,3,PHI,Charles Smith,University of Pittsburgh,9,0.475,0.194,0.774,29,14.4,5.8,1.4,40.9,0.12,0.2,9.3
1988,4,NJN,Chris Morris,Auburn University,11,0.441,0.306,0.739,25.1,11,4.7,1.6,37.4,0.096,1.5,16.7
1988,5,GSW,Mitch Richmond,Kansas State University,14,0.455,0.388,0.85,35.2,21,3.9,3.5,79.3,0.111,0.9,25
1988,6,LAC,Hersey Hawkins,Bradley University,13,0.461,0.394,0.87,32.6,14.7,3.6,2.9,90.6,0.136,2.4,35.7
